Date,Close,High,Low,Open,Volume,ticker,source,is_filled
2020-09-02,147.13241577148438,147.2569378887224,145.41578847156777,145.43356765124972,15167700,TLT,yfinance,0
2020-09-03,147.55043029785156,148.75118973007378,147.15018167774096,147.4259082033307,16416600,TLT,yfinance,0
2020-09-04,144.74871826171875,146.4920280893591,144.49077083794194,146.23409423747663,13780300,TLT,yfinance,0
2020-09-08,145.63821411132812,146.99016524112855,145.63821411132812,146.19855709821823,13790400,TLT,yfinance,0
2020-09-09,145.24676513671875,146.09173746398932,144.76645593383878,145.81601093769063,9558900,TLT,yfinance,0
2020-09-10,145.98507690429688,146.18075651294805,144.0460735745434,144.49970065455153,8847700,TLT,yfinance,0
2020-09-11,146.29638671875,146.37644734435239,145.94061298768696,146.1451822044533,5458200,TLT,yfinance,0
2020-09-14,146.28744506835938,146.83000863688957,146.07397276254824,146.5720612375478,4274900,TLT,yfinance,0
2020-09-15,145.93167114257812,146.28744474625358,145.68261333373368,146.02060775755047,6928500,TLT,yfinance,0
2020-09-16,145.49583435058594,146.6610084895475,144.96216038268483,146.5631687144954,8815200,TLT,yfinance,0
2020-09-17,145.94056701660156,146.72328526466248,145.6915227689265,146.669907007109,7813900,TLT,yfinance,0
2020-09-18,145.48695373535156,146.08288201219577,145.28237101096363,146.02061416427938,7246300,TLT,yfinance,0
2020-09-21,146.2252655029297,147.11471362295214,145.9940138776083,146.66109996762512,11086900,TLT,yfinance,0
2020-09-22,146.10958862304688,146.6521523043045,145.75380137277375,146.260793114952,10524100,TLT,yfinance,0
2020-09-23,146.30523681640625,146.34080874785087,145.4068860776874,146.13623960528517,6224800,TLT,yfinance,0
2020-09-24,146.8656463623047,146.8656463623047,146.4209223715546,146.723344999908,8278100,TLT,yfinance,0
2020-09-25,146.8656463623047,147.13248347113458,146.50098300453294,146.85675676837337,5140300,TLT,yfinance,0
2020-09-28,146.4476318359375,146.66999387247668,146.19858744076578,146.6433115138441,4470100,TLT,yfinance,0
2020-09-29,146.61654663085938,146.97233383220524,146.3675023758643,146.5809746966718,10297600,TLT,yfinance,0
2020-09-30,145.21124267578125,145.86943893245672,144.57974233920146,145.86943893245672,12971000,TLT,yfinance,0
2020-10-01,145.4507293701172,145.78907405157392,144.32886894322627,144.6939100308452,11523900,TLT,yfinance,0
2020-10-02,144.9076385498047,145.72677687319646,144.40012140505118,145.6733568760562,8828800,TLT,yfinance,0
2020-10-05,142.07623291015625,143.3049332813857,142.03171172884598,143.3049332813857,14726000,TLT,yfinance,0
2020-10-06,142.84193420410156,143.7145058628891,141.28378799535395,141.86253616731997,22419400,TLT,yfinance,0
2020-10-07,141.80020141601562,142.83303300338181,141.44405915152353,142.06731490736294,9429200,TLT,yfinance,0
2020-10-08,142.56590270996094,142.68165504595933,142.15634051265954,142.43235277300502,8431500,TLT,yfinance,0
2020-10-09,142.53921508789062,142.69948862334059,141.39954349386204,142.03171166187272,8441500,TLT,yfinance,0
2020-10-12,142.9933624267578,143.064580038729,142.55707643415363,142.84198763992393,3962000,TLT,yfinance,0
2020-10-13,144.0172576904297,144.08848887632587,143.50974058565413,143.53646416807982,7914300,TLT,yfinance,0
2020-10-14,144.34669494628906,144.90763206307267,144.21314495941678,144.53367851387029,6954800,TLT,yfinance,0
2020-10-15,144.09735107421875,145.29935495368304,143.91927994769415,145.1657914193225,9458800,TLT,yfinance,0
2020-10-16,143.69674682617188,144.5247976051897,143.43854562426154,143.93715041826889,8416300,TLT,yfinance,0
2020-10-19,143.15354919433594,143.33162030508527,142.50358352642118,142.9042469220959,9286600,TLT,yfinance,0
2020-10-20,141.7913055419922,142.46798129288078,141.5241920451299,142.33443133742804,11189000,TLT,yfinance,0
2020-10-21,141.3015899658203,141.8981357022203,141.00776649816854,141.38171993355556,10453700,TLT,yfinance,0
2020-10-22,139.8324737548828,141.23925860225916,139.76124259459044,140.9365227745279,12664900,TLT,yfinance,0
2020-10-23,140.68728637695312,140.86537115404155,139.56542564548562,139.61884564422775,8783800,TLT,yfinance,0
2020-10-26,141.99609375,142.47690078552017,141.57761908743734,141.7557038181974,7227300,TLT,yfinance,0
2020-10-27,142.9488067626953,143.08235673539272,142.37005851376998,142.6638820396628,6062300,TLT,yfinance,0
2020-10-28,143.08230590820312,143.7589950920455,142.6371213760768,143.68776393659084,11765800,TLT,yfinance,0
2020-10-29,141.6934051513672,143.1981318169157,141.0968592020952,143.1090894303542,11932400,TLT,yfinance,0
2020-10-30,140.2954864501953,141.88034259676112,140.2954864501953,141.5954179211754,13095400,TLT,yfinance,0
2020-11-02,141.3463592529297,141.89006819743528,141.123527941256,141.453313930359,10810500,TLT,yfinance,0
2020-11-03,140.52638244628906,140.81159953573376,139.9737513845654,140.69573646840368,16228700,TLT,yfinance,0
2020-11-04,143.57464599609375,144.54618707239584,143.09332283498935,144.0737858664676,21570800,TLT,yfinance,0
2020-11-05,143.82427978515625,144.16298781923297,143.1290469998232,144.07384983114517,18537500,TLT,yfinance,0
2020-11-06,142.08615112304688,142.54072207157913,141.66722719770533,142.27332179574833,12408400,TLT,yfinance,0
2020-11-09,139.10023498535156,139.180451004474,137.82564623525357,139.02001896622915,23245000,TLT,yfinance,0
2020-11-10,138.298095703125,138.87745195461235,137.9593875927198,138.1198332873251,12561000,TLT,yfinance,0
2020-11-11,138.79718017578125,138.99327283458842,138.1286861845418,138.17325517073346,5888200,TLT,yfinance,0
2020-11-12,141.1591796875,141.18591835775152,139.67959006491986,139.88459107036297,15999700,TLT,yfinance,0
2020-11-13,140.97201538085938,141.27506272446558,140.74918405164098,141.1502777241251,7344600,TLT,yfinance,0
2020-11-16,140.6333465576172,141.07900934011707,140.48182284363307,140.58877755925744,6310400,TLT,yfinance,0
2020-11-17,141.55142211914062,141.86339153205327,141.35532939111835,141.51577507793198,7444600,TLT,yfinance,0
2020-11-18,141.9613800048828,142.22878030682767,141.1413623859844,142.1129036691912,10333300,TLT,yfinance,0
2020-11-19,142.69227600097656,143.25381533932787,142.46944465725568,142.58532130816522,10637200,TLT,yfinance,0
2020-11-20,143.95797729492188,143.9847159720055,142.95969708233926,143.08448210891208,7246800,TLT,yfinance,0
2020-11-23,143.29837036132812,143.49446301273363,142.86161607400777,143.34293934583746,11300000,TLT,yfinance,0
2020-11-24,141.87228393554688,142.62991608137952,141.72966858565277,142.60317740334293,10891700,TLT,yfinance,0
2020-11-25,141.435546875,142.53188721116973,141.38206951236734,141.94360902111038,9145800,TLT,yfinance,0
2020-11-27,142.80813598632812,142.85270496998032,142.23768835699514,142.2644270270776,4708200,TLT,yfinance,0
2020-11-30,142.62991333007812,143.08448444848014,142.3981599908336,142.63882168906903,13071600,TLT,yfinance,0
2020-12-01,140.5269012451172,141.63327667039508,139.79526258942983,141.46374997630096,13662800,TLT,yfinance,0
2020-12-02,139.4115753173828,140.01828795824648,138.7245512621835,139.97368714567423,12114300,TLT,yfinance,0
2020-12-03,140.53579711914062,140.81240114382143,139.70602588833654,140.02723072932164,9626500,TLT,yfinance,0
2020-12-04,138.4747772216797,139.0011922542667,138.09112296165017,138.91197698223073,12734500,TLT,yfinance,0
2020-12-07,139.72389221191406,139.97371671851135,139.34914183760358,139.50083364427974,9316100,TLT,yfinance,0
2020-12-08,140.3841094970703,141.0354501899903,140.2591972681179,140.58933314167288,7397200,TLT,yfinance,0
2020-12-09,139.92018127441406,140.36629839831247,139.19746009759075,139.67927421547296,7750100,TLT,yfinance,0
2020-12-10,141.16041564941406,141.23178242337426,139.9291277751373,140.294947160164,10025100,TLT,yfinance,0
2020-12-11,141.6600341796875,142.21321505219854,141.2585314943355,141.55295681302331,8135900,TLT,yfinance,0
2020-12-14,141.26747131347656,141.58867623552248,140.17894427845522,140.51799770017485,7535900,TLT,yfinance,0
2020-12-15,140.79458618164062,141.32100119200504,140.35738643954596,140.77673768222027,6847500,TLT,yfinance,0
2020-12-16,140.41983032226562,140.87486488760646,139.53651351545957,139.70604020090445,9954200,TLT,yfinance,0
2020-12-17,140.0482940673828,141.5309514430162,139.71781370428204,141.23620531687573,9422700,TLT,yfinance,0
2020-12-18,139.6284942626953,140.56632029334182,139.49451132767888,140.33408865742686,6505000,TLT,yfinance,0
2020-12-21,140.18228149414062,140.53061539210347,139.73569887477183,140.405572803825,8988200,TLT,yfinance,0
2020-12-22,140.9056396484375,140.96816771095396,140.29829427398607,140.72700945763472,7370800,TLT,yfinance,0
2020-12-23,139.93212890625,139.949996018431,138.85140712003493,139.88746794010424,9266600,TLT,yfinance,0
2020-12-24,140.48594665527344,140.61098923665458,140.0929654199464,140.13761277652458,3117100,TLT,yfinance,0
