Date,ticker,Open,Close,High,Low,Volume
2011-09-20,BAMLH0A0HYM2,7.59,7.59,7.59,7.59,0
2011-09-21,BAMLH0A0HYM2,7.61,7.61,7.61,7.61,0
2011-09-22,BAMLH0A0HYM2,7.95,7.95,7.95,7.95,0
2011-09-23,BAMLH0A0HYM2,8.01,8.01,8.01,8.01,0
2011-09-26,BAMLH0A0HYM2,8.0,8.0,8.0,8.0,0
2011-09-27,BAMLH0A0HYM2,7.92,7.92,7.92,7.92,0
2011-09-28,BAMLH0A0HYM2,8.03,8.03,8.03,8.03,0
2011-09-29,BAMLH0A0HYM2,8.16,8.16,8.16,8.16,0
2011-09-30,BAMLH0A0HYM2,8.41,8.41,8.41,8.41,0
2011-10-03,BAMLH0A0HYM2,8.72,8.72,8.72,8.72,0
2011-10-04,BAMLH0A0HYM2,9.1,9.1,9.1,9.1,0
2011-10-05,BAMLH0A0HYM2,8.98,8.98,8.98,8.98,0
2011-10-06,BAMLH0A0HYM2,8.72,8.72,8.72,8.72,0
2011-10-07,BAMLH0A0HYM2,8.55,8.55,8.55,8.55,0
2011-10-10,BAMLH0A0HYM2,8.56,8.56,8.56,8.56,0
2011-10-11,BAMLH0A0HYM2,8.34,8.34,8.34,8.34,0
2011-10-12,BAMLH0A0HYM2,8.07,8.07,8.07,8.07,0
2011-10-13,BAMLH0A0HYM2,8.05,8.05,8.05,8.05,0
2011-10-14,BAMLH0A0HYM2,7.89,7.89,7.89,7.89,0
2011-10-17,BAMLH0A0HYM2,7.88,7.88,7.88,7.88,0
2011-10-18,BAMLH0A0HYM2,7.87,7.87,7.87,7.87,0
2011-10-19,BAMLH0A0HYM2,7.7,7.7,7.7,7.7,0
2011-10-20,BAMLH0A0HYM2,7.64,7.64,7.64,7.64,0
2011-10-21,BAMLH0A0HYM2,7.46,7.46,7.46,7.46,0
2011-10-24,BAMLH0A0HYM2,7.31,7.31,7.31,7.31,0
2011-10-25,BAMLH0A0HYM2,7.29,7.29,7.29,7.29,0
2011-10-26,BAMLH0A0HYM2,7.2,7.2,7.2,7.2,0
2011-10-27,BAMLH0A0HYM2,6.83,6.83,6.83,6.83,0
2011-10-28,BAMLH0A0HYM2,6.85,6.85,6.85,6.85,0
2011-10-31,BAMLH0A0HYM2,7.07,7.07,7.07,7.07,0
2011-11-01,BAMLH0A0HYM2,7.42,7.42,7.42,7.42,0
2011-11-02,BAMLH0A0HYM2,7.35,7.35,7.35,7.35,0
2011-11-03,BAMLH0A0HYM2,7.25,7.25,7.25,7.25,0
2011-11-04,BAMLH0A0HYM2,7.26,7.26,7.26,7.26,0
2011-11-07,BAMLH0A0HYM2,7.29,7.29,7.29,7.29,0
2011-11-08,BAMLH0A0HYM2,7.23,7.23,7.23,7.23,0
2011-11-09,BAMLH0A0HYM2,7.48,7.48,7.48,7.48,0
2011-11-10,BAMLH0A0HYM2,7.46,7.46,7.46,7.46,0
2011-11-11,BAMLH0A0HYM2,7.46,7.46,7.46,7.46,0
2011-11-14,BAMLH0A0HYM2,7.44,7.44,7.44,7.44,0
2011-11-15,BAMLH0A0HYM2,7.49,7.49,7.49,7.49,0
2011-11-16,BAMLH0A0HYM2,7.54,7.54,7.54,7.54,0
2011-11-17,BAMLH0A0HYM2,7.62,7.62,7.62,7.62,0
2011-11-18,BAMLH0A0HYM2,7.61,7.61,7.61,7.61,0
2011-11-21,BAMLH0A0HYM2,7.79,7.79,7.79,7.79,0
2011-11-22,BAMLH0A0HYM2,7.9,7.9,7.9,7.9,0
2011-11-23,BAMLH0A0HYM2,8.03,8.03,8.03,8.03,0
2011-11-24,BAMLH0A0HYM2,8.03,8.03,8.03,8.03,0
2011-11-25,BAMLH0A0HYM2,8.0,8.0,8.0,8.0,0
2011-11-28,BAMLH0A0HYM2,7.95,7.95,7.95,7.95,0
2011-11-29,BAMLH0A0HYM2,7.95,7.95,7.95,7.95,0
2011-11-30,BAMLH0A0HYM2,7.79,7.79,7.79,7.79,0
2011-12-01,BAMLH0A0HYM2,7.69,7.69,7.69,7.69,0
2011-12-02,BAMLH0A0HYM2,7.65,7.65,7.65,7.65,0
2011-12-05,BAMLH0A0HYM2,7.56,7.56,7.56,7.56,0
2011-12-06,BAMLH0A0HYM2,7.5,7.5,7.5,7.5,0
2011-12-07,BAMLH0A0HYM2,7.54,7.54,7.54,7.54,0
2011-12-08,BAMLH0A0HYM2,7.56,7.56,7.56,7.56,0
2011-12-09,BAMLH0A0HYM2,7.53,7.53,7.53,7.53,0
2011-12-12,BAMLH0A0HYM2,7.6,7.6,7.6,7.6,0
2011-12-13,BAMLH0A0HYM2,7.6,7.6,7.6,7.6,0
2011-12-14,BAMLH0A0HYM2,7.63,7.63,7.63,7.63,0
2011-12-15,BAMLH0A0HYM2,7.62,7.62,7.62,7.62,0
2011-12-16,BAMLH0A0HYM2,7.65,7.65,7.65,7.65,0
2011-12-19,BAMLH0A0HYM2,7.65,7.65,7.65,7.65,0
2011-12-20,BAMLH0A0HYM2,7.54,7.54,7.54,7.54,0
2011-12-21,BAMLH0A0HYM2,7.49,7.49,7.49,7.49,0
2011-12-22,BAMLH0A0HYM2,7.45,7.45,7.45,7.45,0
2011-12-23,BAMLH0A0HYM2,7.37,7.37,7.37,7.37,0
2011-12-26,BAMLH0A0HYM2,,,,,0
2011-12-27,BAMLH0A0HYM2,7.37,7.37,7.37,7.37,0
2011-12-28,BAMLH0A0HYM2,7.4,7.4,7.4,7.4,0
2011-12-29,BAMLH0A0HYM2,7.36,7.36,7.36,7.36,0
2011-12-30,BAMLH0A0HYM2,7.38,7.38,7.38,7.38,0
2011-12-31,BAMLH0A0HYM2,7.23,7.23,7.23,7.23,0
2012-01-02,BAMLH0A0HYM2,,,,,0
2012-01-03,BAMLH0A0HYM2,7.06,7.06,7.06,7.06,0
2012-01-04,BAMLH0A0HYM2,7.0,7.0,7.0,7.0,0
2012-01-05,BAMLH0A0HYM2,7.0,7.0,7.0,7.0,0
2012-01-06,BAMLH0A0HYM2,7.0,7.0,7.0,7.0,0
2012-01-09,BAMLH0A0HYM2,6.99,6.99,6.99,6.99,0
2012-01-10,BAMLH0A0HYM2,6.92,6.92,6.92,6.92,0
2012-01-11,BAMLH0A0HYM2,6.98,6.98,6.98,6.98,0
2012-01-12,BAMLH0A0HYM2,6.93,6.93,6.93,6.93,0
2012-01-13,BAMLH0A0HYM2,7.02,7.02,7.02,7.02,0
2012-01-16,BAMLH0A0HYM2,6.98,6.98,6.98,6.98,0
2012-01-17,BAMLH0A0HYM2,6.99,6.99,6.99,6.99,0
2012-01-18,BAMLH0A0HYM2,6.93,6.93,6.93,6.93,0
2012-01-19,BAMLH0A0HYM2,6.77,6.77,6.77,6.77,0
2012-01-20,BAMLH0A0HYM2,6.69,6.69,6.69,6.69,0
2012-01-23,BAMLH0A0HYM2,6.62,6.62,6.62,6.62,0
2012-01-24,BAMLH0A0HYM2,6.62,6.62,6.62,6.62,0
2012-01-25,BAMLH0A0HYM2,6.63,6.63,6.63,6.63,0
2012-01-26,BAMLH0A0HYM2,6.58,6.58,6.58,6.58,0
2012-01-27,BAMLH0A0HYM2,6.57,6.57,6.57,6.57,0
2012-01-30,BAMLH0A0HYM2,6.65,6.65,6.65,6.65,0
2012-01-31,BAMLH0A0HYM2,6.61,6.61,6.61,6.61,0
2012-02-01,BAMLH0A0HYM2,6.54,6.54,6.54,6.54,0
2012-02-02,BAMLH0A0HYM2,6.55,6.55,6.55,6.55,0
2012-02-03,BAMLH0A0HYM2,6.42,6.42,6.42,6.42,0
2012-02-06,BAMLH0A0HYM2,6.44,6.44,6.44,6.44,0
2012-02-07,BAMLH0A0HYM2,6.36,6.36,6.36,6.36,0
2012-02-08,BAMLH0A0HYM2,6.29,6.29,6.29,6.29,0
2012-02-09,BAMLH0A0HYM2,6.26,6.26,6.26,6.26,0
2012-02-10,BAMLH0A0HYM2,6.35,6.35,6.35,6.35,0
2012-02-13,BAMLH0A0HYM2,6.27,6.27,6.27,6.27,0
2012-02-14,BAMLH0A0HYM2,6.27,6.27,6.27,6.27,0
2012-02-15,BAMLH0A0HYM2,6.27,6.27,6.27,6.27,0
2012-02-16,BAMLH0A0HYM2,6.26,6.26,6.26,6.26,0
2012-02-17,BAMLH0A0HYM2,6.2,6.2,6.2,6.2,0
2012-02-20,BAMLH0A0HYM2,6.2,6.2,6.2,6.2,0
2012-02-21,BAMLH0A0HYM2,6.14,6.14,6.14,6.14,0
2012-02-22,BAMLH0A0HYM2,6.15,6.15,6.15,6.15,0
2012-02-23,BAMLH0A0HYM2,6.11,6.11,6.11,6.11,0
2012-02-24,BAMLH0A0HYM2,6.01,6.01,6.01,6.01,0
2012-02-27,BAMLH0A0HYM2,6.05,6.05,6.05,6.05,0
2012-02-28,BAMLH0A0HYM2,6.01,6.01,6.01,6.01,0
2012-02-29,BAMLH0A0HYM2,5.98,5.98,5.98,5.98,0
2012-03-01,BAMLH0A0HYM2,5.94,5.94,5.94,5.94,0
2012-03-02,BAMLH0A0HYM2,5.97,5.97,5.97,5.97,0
2012-03-05,BAMLH0A0HYM2,6.01,6.01,6.01,6.01,0
2012-03-06,BAMLH0A0HYM2,6.25,6.25,6.25,6.25,0
2012-03-07,BAMLH0A0HYM2,6.18,6.18,6.18,6.18,0
2012-03-08,BAMLH0A0HYM2,6.11,6.11,6.11,6.11,0
2012-03-09,BAMLH0A0HYM2,6.09,6.09,6.09,6.09,0
2012-03-12,BAMLH0A0HYM2,6.06,6.06,6.06,6.06,0
2012-03-13,BAMLH0A0HYM2,5.97,5.97,5.97,5.97,0
2012-03-14,BAMLH0A0HYM2,5.83,5.83,5.83,5.83,0
2012-03-15,BAMLH0A0HYM2,5.87,5.87,5.87,5.87,0
2012-03-16,BAMLH0A0HYM2,5.86,5.86,5.86,5.86,0
2012-03-19,BAMLH0A0HYM2,5.79,5.79,5.79,5.79,0
2012-03-20,BAMLH0A0HYM2,5.8,5.8,5.8,5.8,0
2012-03-21,BAMLH0A0HYM2,5.85,5.85,5.85,5.85,0
2012-03-22,BAMLH0A0HYM2,5.91,5.91,5.91,5.91,0
2012-03-23,BAMLH0A0HYM2,5.93,5.93,5.93,5.93,0
2012-03-26,BAMLH0A0HYM2,5.91,5.91,5.91,5.91,0
2012-03-27,BAMLH0A0HYM2,5.93,5.93,5.93,5.93,0
2012-03-28,BAMLH0A0HYM2,5.93,5.93,5.93,5.93,0
2012-03-29,BAMLH0A0HYM2,6.02,6.02,6.02,6.02,0
2012-03-30,BAMLH0A0HYM2,5.95,5.95,5.95,5.95,0
2012-03-31,BAMLH0A0HYM2,5.99,5.99,5.99,5.99,0
2012-04-02,BAMLH0A0HYM2,5.99,5.99,5.99,5.99,0
2012-04-03,BAMLH0A0HYM2,5.91,5.91,5.91,5.91,0
2012-04-04,BAMLH0A0HYM2,5.99,5.99,5.99,5.99,0
2012-04-05,BAMLH0A0HYM2,6.05,6.05,6.05,6.05,0
2012-04-06,BAMLH0A0HYM2,,,,,0
2012-04-09,BAMLH0A0HYM2,6.24,6.24,6.24,6.24,0
2012-04-10,BAMLH0A0HYM2,6.32,6.32,6.32,6.32,0
2012-04-11,BAMLH0A0HYM2,6.3,6.3,6.3,6.3,0
2012-04-12,BAMLH0A0HYM2,6.24,6.24,6.24,6.24,0
2012-04-13,BAMLH0A0HYM2,6.26,6.26,6.26,6.26,0
2012-04-16,BAMLH0A0HYM2,6.23,6.23,6.23,6.23,0
2012-04-17,BAMLH0A0HYM2,6.16,6.16,6.16,6.16,0
2012-04-18,BAMLH0A0HYM2,6.16,6.16,6.16,6.16,0
2012-04-19,BAMLH0A0HYM2,6.17,6.17,6.17,6.17,0
2012-04-20,BAMLH0A0HYM2,6.14,6.14,6.14,6.14,0
2012-04-23,BAMLH0A0HYM2,6.2,6.2,6.2,6.2,0
2012-04-24,BAMLH0A0HYM2,6.14,6.14,6.14,6.14,0
2012-04-25,BAMLH0A0HYM2,6.05,6.05,6.05,6.05,0
2012-04-26,BAMLH0A0HYM2,6.06,6.06,6.06,6.06,0
2012-04-27,BAMLH0A0HYM2,6.02,6.02,6.02,6.02,0
2012-04-30,BAMLH0A0HYM2,6.04,6.04,6.04,6.04,0
2012-05-01,BAMLH0A0HYM2,5.96,5.96,5.96,5.96,0
2012-05-02,BAMLH0A0HYM2,5.96,5.96,5.96,5.96,0
2012-05-03,BAMLH0A0HYM2,5.92,5.92,5.92,5.92,0
2012-05-04,BAMLH0A0HYM2,5.94,5.94,5.94,5.94,0
2012-05-07,BAMLH0A0HYM2,5.95,5.95,5.95,5.95,0
2012-05-08,BAMLH0A0HYM2,6.0,6.0,6.0,6.0,0
2012-05-09,BAMLH0A0HYM2,6.04,6.04,6.04,6.04,0
2012-05-10,BAMLH0A0HYM2,6.0,6.0,6.0,6.0,0
2012-05-11,BAMLH0A0HYM2,6.02,6.02,6.02,6.02,0
2012-05-14,BAMLH0A0HYM2,6.11,6.11,6.11,6.11,0
2012-05-15,BAMLH0A0HYM2,6.15,6.15,6.15,6.15,0
2012-05-16,BAMLH0A0HYM2,6.22,6.22,6.22,6.22,0
2012-05-17,BAMLH0A0HYM2,6.44,6.44,6.44,6.44,0
2012-05-18,BAMLH0A0HYM2,6.52,6.52,6.52,6.52,0
2012-05-21,BAMLH0A0HYM2,6.63,6.63,6.63,6.63,0
2012-05-22,BAMLH0A0HYM2,6.55,6.55,6.55,6.55,0
2012-05-23,BAMLH0A0HYM2,6.66,6.66,6.66,6.66,0
2012-05-24,BAMLH0A0HYM2,6.62,6.62,6.62,6.62,0
2012-05-25,BAMLH0A0HYM2,6.63,6.63,6.63,6.63,0
2012-05-28,BAMLH0A0HYM2,6.63,6.63,6.63,6.63,0
2012-05-29,BAMLH0A0HYM2,6.59,6.59,6.59,6.59,0
2012-05-30,BAMLH0A0HYM2,6.71,6.71,6.71,6.71,0
2012-05-31,BAMLH0A0HYM2,6.96,6.96,6.96,6.96,0
2012-06-01,BAMLH0A0HYM2,7.16,7.16,7.16,7.16,0
2012-06-04,BAMLH0A0HYM2,7.17,7.17,7.17,7.17,0
2012-06-05,BAMLH0A0HYM2,7.23,7.23,7.23,7.23,0
2012-06-06,BAMLH0A0HYM2,7.06,7.06,7.06,7.06,0
2012-06-07,BAMLH0A0HYM2,6.95,6.95,6.95,6.95,0
2012-06-08,BAMLH0A0HYM2,6.95,6.95,6.95,6.95,0
2012-06-11,BAMLH0A0HYM2,6.9,6.9,6.9,6.9,0
2012-06-12,BAMLH0A0HYM2,6.9,6.9,6.9,6.9,0
2012-06-13,BAMLH0A0HYM2,6.91,6.91,6.91,6.91,0
2012-06-14,BAMLH0A0HYM2,6.85,6.85,6.85,6.85,0
2012-06-15,BAMLH0A0HYM2,6.84,6.84,6.84,6.84,0
2012-06-18,BAMLH0A0HYM2,6.81,6.81,6.81,6.81,0
2012-06-19,BAMLH0A0HYM2,6.65,6.65,6.65,6.65,0
2012-06-20,BAMLH0A0HYM2,6.54,6.54,6.54,6.54,0
2012-06-21,BAMLH0A0HYM2,6.52,6.52,6.52,6.52,0
2012-06-22,BAMLH0A0HYM2,6.52,6.52,6.52,6.52,0
2012-06-25,BAMLH0A0HYM2,6.6,6.6,6.6,6.6,0
2012-06-26,BAMLH0A0HYM2,6.57,6.57,6.57,6.57,0
2012-06-27,BAMLH0A0HYM2,6.52,6.52,6.52,6.52,0
2012-06-28,BAMLH0A0HYM2,6.52,6.52,6.52,6.52,0
2012-06-29,BAMLH0A0HYM2,6.36,6.36,6.36,6.36,0
2012-06-30,BAMLH0A0HYM2,6.44,6.44,6.44,6.44,0
2012-07-02,BAMLH0A0HYM2,6.45,6.45,6.45,6.45,0
2012-07-03,BAMLH0A0HYM2,6.39,6.39,6.39,6.39,0
2012-07-04,BAMLH0A0HYM2,6.38,6.38,6.38,6.38,0
2012-07-05,BAMLH0A0HYM2,6.4,6.4,6.4,6.4,0
2012-07-06,BAMLH0A0HYM2,6.44,6.44,6.44,6.44,0
2012-07-09,BAMLH0A0HYM2,6.44,6.44,6.44,6.44,0
2012-07-10,BAMLH0A0HYM2,6.4,6.4,6.4,6.4,0
2012-07-11,BAMLH0A0HYM2,6.37,6.37,6.37,6.37,0
2012-07-12,BAMLH0A0HYM2,6.41,6.41,6.41,6.41,0
2012-07-13,BAMLH0A0HYM2,6.41,6.41,6.41,6.41,0
2012-07-16,BAMLH0A0HYM2,6.39,6.39,6.39,6.39,0
2012-07-17,BAMLH0A0HYM2,6.36,6.36,6.36,6.36,0
2012-07-18,BAMLH0A0HYM2,6.33,6.33,6.33,6.33,0
2012-07-19,BAMLH0A0HYM2,6.25,6.25,6.25,6.25,0
2012-07-20,BAMLH0A0HYM2,6.28,6.28,6.28,6.28,0
2012-07-23,BAMLH0A0HYM2,6.38,6.38,6.38,6.38,0
2012-07-24,BAMLH0A0HYM2,6.4,6.4,6.4,6.4,0
2012-07-25,BAMLH0A0HYM2,6.4,6.4,6.4,6.4,0
2012-07-26,BAMLH0A0HYM2,6.35,6.35,6.35,6.35,0
2012-07-27,BAMLH0A0HYM2,6.22,6.22,6.22,6.22,0
2012-07-30,BAMLH0A0HYM2,6.2,6.2,6.2,6.2,0
2012-07-31,BAMLH0A0HYM2,6.16,6.16,6.16,6.16,0
2012-08-01,BAMLH0A0HYM2,6.1,6.1,6.1,6.1,0
2012-08-02,BAMLH0A0HYM2,6.13,6.13,6.13,6.13,0
2012-08-03,BAMLH0A0HYM2,6.01,6.01,6.01,6.01,0
2012-08-06,BAMLH0A0HYM2,6.0,6.0,6.0,6.0,0
2012-08-07,BAMLH0A0HYM2,5.91,5.91,5.91,5.91,0
2012-08-08,BAMLH0A0HYM2,5.89,5.89,5.89,5.89,0
2012-08-09,BAMLH0A0HYM2,5.91,5.91,5.91,5.91,0
2012-08-10,BAMLH0A0HYM2,5.98,5.98,5.98,5.98,0
2012-08-13,BAMLH0A0HYM2,5.96,5.96,5.96,5.96,0
2012-08-14,BAMLH0A0HYM2,5.92,5.92,5.92,5.92,0
2012-08-15,BAMLH0A0HYM2,5.88,5.88,5.88,5.88,0
2012-08-16,BAMLH0A0HYM2,5.89,5.89,5.89,5.89,0
2012-08-17,BAMLH0A0HYM2,5.89,5.89,5.89,5.89,0
2012-08-20,BAMLH0A0HYM2,5.86,5.86,5.86,5.86,0
2012-08-21,BAMLH0A0HYM2,5.83,5.83,5.83,5.83,0
2012-08-22,BAMLH0A0HYM2,5.88,5.88,5.88,5.88,0
2012-08-23,BAMLH0A0HYM2,5.89,5.89,5.89,5.89,0
2012-08-24,BAMLH0A0HYM2,5.87,5.87,5.87,5.87,0
2012-08-27,BAMLH0A0HYM2,5.87,5.87,5.87,5.87,0
2012-08-28,BAMLH0A0HYM2,5.88,5.88,5.88,5.88,0
2012-08-29,BAMLH0A0HYM2,5.84,5.84,5.84,5.84,0
2012-08-30,BAMLH0A0HYM2,5.86,5.86,5.86,5.86,0
2012-08-31,BAMLH0A0HYM2,5.98,5.98,5.98,5.98,0
2012-09-03,BAMLH0A0HYM2,5.98,5.98,5.98,5.98,0
2012-09-04,BAMLH0A0HYM2,5.94,5.94,5.94,5.94,0
2012-09-05,BAMLH0A0HYM2,5.91,5.91,5.91,5.91,0
2012-09-06,BAMLH0A0HYM2,5.8,5.8,5.8,5.8,0
2012-09-07,BAMLH0A0HYM2,5.74,5.74,5.74,5.74,0
2012-09-10,BAMLH0A0HYM2,5.68,5.68,5.68,5.68,0
2012-09-11,BAMLH0A0HYM2,5.64,5.64,5.64,5.64,0
2012-09-12,BAMLH0A0HYM2,5.51,5.51,5.51,5.51,0
2012-09-13,BAMLH0A0HYM2,5.5,5.5,5.5,5.5,0
2012-09-14,BAMLH0A0HYM2,5.3,5.3,5.3,5.3,0
2012-09-17,BAMLH0A0HYM2,5.32,5.32,5.32,5.32,0
2012-09-18,BAMLH0A0HYM2,5.33,5.33,5.33,5.33,0
2012-09-19,BAMLH0A0HYM2,5.34,5.34,5.34,5.34,0
2012-09-20,BAMLH0A0HYM2,5.38,5.38,5.38,5.38,0
2012-09-21,BAMLH0A0HYM2,5.42,5.42,5.42,5.42,0
2012-09-24,BAMLH0A0HYM2,5.5,5.5,5.5,5.5,0
2012-09-25,BAMLH0A0HYM2,5.56,5.56,5.56,5.56,0
2012-09-26,BAMLH0A0HYM2,5.8,5.8,5.8,5.8,0
2012-09-27,BAMLH0A0HYM2,5.73,5.73,5.73,5.73,0
2012-09-28,BAMLH0A0HYM2,5.72,5.72,5.72,5.72,0
2012-09-30,BAMLH0A0HYM2,5.74,5.74,5.74,5.74,0
2012-10-01,BAMLH0A0HYM2,5.71,5.71,5.71,5.71,0
2012-10-02,BAMLH0A0HYM2,5.72,5.72,5.72,5.72,0
2012-10-03,BAMLH0A0HYM2,5.68,5.68,5.68,5.68,0
2012-10-04,BAMLH0A0HYM2,5.62,5.62,5.62,5.62,0
2012-10-05,BAMLH0A0HYM2,5.55,5.55,5.55,5.55,0
2012-10-08,BAMLH0A0HYM2,5.54,5.54,5.54,5.54,0
2012-10-09,BAMLH0A0HYM2,5.56,5.56,5.56,5.56,0
2012-10-10,BAMLH0A0HYM2,5.61,5.61,5.61,5.61,0
2012-10-11,BAMLH0A0HYM2,5.57,5.57,5.57,5.57,0
2012-10-12,BAMLH0A0HYM2,5.56,5.56,5.56,5.56,0
2012-10-15,BAMLH0A0HYM2,5.48,5.48,5.48,5.48,0
2012-10-16,BAMLH0A0HYM2,5.4,5.4,5.4,5.4,0
2012-10-17,BAMLH0A0HYM2,5.27,5.27,5.27,5.27,0
2012-10-18,BAMLH0A0HYM2,5.24,5.24,5.24,5.24,0
2012-10-19,BAMLH0A0HYM2,5.31,5.31,5.31,5.31,0
2012-10-22,BAMLH0A0HYM2,5.28,5.28,5.28,5.28,0
2012-10-23,BAMLH0A0HYM2,5.41,5.41,5.41,5.41,0
2012-10-24,BAMLH0A0HYM2,5.39,5.39,5.39,5.39,0
2012-10-25,BAMLH0A0HYM2,5.33,5.33,5.33,5.33,0
2012-10-26,BAMLH0A0HYM2,5.41,5.41,5.41,5.41,0
2012-10-29,BAMLH0A0HYM2,5.46,5.46,5.46,5.46,0
2012-10-30,BAMLH0A0HYM2,,,,,0
2012-10-31,BAMLH0A0HYM2,5.63,5.63,5.63,5.63,0
2012-11-01,BAMLH0A0HYM2,5.57,5.57,5.57,5.57,0
2012-11-02,BAMLH0A0HYM2,5.54,5.54,5.54,5.54,0
2012-11-05,BAMLH0A0HYM2,5.57,5.57,5.57,5.57,0
2012-11-06,BAMLH0A0HYM2,5.49,5.49,5.49,5.49,0
2012-11-07,BAMLH0A0HYM2,5.63,5.63,5.63,5.63,0
2012-11-08,BAMLH0A0HYM2,5.67,5.67,5.67,5.67,0
2012-11-09,BAMLH0A0HYM2,5.77,5.77,5.77,5.77,0
2012-11-12,BAMLH0A0HYM2,5.77,5.77,5.77,5.77,0
2012-11-13,BAMLH0A0HYM2,5.82,5.82,5.82,5.82,0
2012-11-14,BAMLH0A0HYM2,5.84,5.84,5.84,5.84,0
2012-11-15,BAMLH0A0HYM2,5.94,5.94,5.94,5.94,0
2012-11-16,BAMLH0A0HYM2,5.98,5.98,5.98,5.98,0
2012-11-19,BAMLH0A0HYM2,5.85,5.85,5.85,5.85,0
2012-11-20,BAMLH0A0HYM2,5.79,5.79,5.79,5.79,0
2012-11-21,BAMLH0A0HYM2,5.72,5.72,5.72,5.72,0
2012-11-22,BAMLH0A0HYM2,5.72,5.72,5.72,5.72,0
2012-11-23,BAMLH0A0HYM2,5.71,5.71,5.71,5.71,0
2012-11-26,BAMLH0A0HYM2,5.68,5.68,5.68,5.68,0
2012-11-27,BAMLH0A0HYM2,5.65,5.65,5.65,5.65,0
2012-11-28,BAMLH0A0HYM2,5.66,5.66,5.66,5.66,0
2012-11-29,BAMLH0A0HYM2,5.58,5.58,5.58,5.58,0
2012-11-30,BAMLH0A0HYM2,5.65,5.65,5.65,5.65,0
2012-12-03,BAMLH0A0HYM2,5.6,5.6,5.6,5.6,0
2012-12-04,BAMLH0A0HYM2,5.58,5.58,5.58,5.58,0
2012-12-05,BAMLH0A0HYM2,5.51,5.51,5.51,5.51,0
2012-12-06,BAMLH0A0HYM2,5.48,5.48,5.48,5.48,0
2012-12-07,BAMLH0A0HYM2,5.42,5.42,5.42,5.42,0
2012-12-10,BAMLH0A0HYM2,5.41,5.41,5.41,5.41,0
2012-12-11,BAMLH0A0HYM2,5.35,5.35,5.35,5.35,0
2012-12-12,BAMLH0A0HYM2,5.29,5.29,5.29,5.29,0
2012-12-13,BAMLH0A0HYM2,5.27,5.27,5.27,5.27,0
2012-12-14,BAMLH0A0HYM2,5.28,5.28,5.28,5.28,0
2012-12-17,BAMLH0A0HYM2,5.31,5.31,5.31,5.31,0
2012-12-18,BAMLH0A0HYM2,5.19,5.19,5.19,5.19,0
2012-12-19,BAMLH0A0HYM2,5.19,5.19,5.19,5.19,0
2012-12-20,BAMLH0A0HYM2,5.19,5.19,5.19,5.19,0
2012-12-21,BAMLH0A0HYM2,5.26,5.26,5.26,5.26,0
2012-12-24,BAMLH0A0HYM2,5.24,5.24,5.24,5.24,0
2012-12-25,BAMLH0A0HYM2,,,,,0
2012-12-26,BAMLH0A0HYM2,5.24,5.24,5.24,5.24,0
2012-12-27,BAMLH0A0HYM2,5.28,5.28,5.28,5.28,0
2012-12-28,BAMLH0A0HYM2,5.3,5.3,5.3,5.3,0
2012-12-31,BAMLH0A0HYM2,5.34,5.34,5.34,5.34,0
2013-01-01,BAMLH0A0HYM2,,,,,0
2013-01-02,BAMLH0A0HYM2,5.16,5.16,5.16,5.16,0
2013-01-03,BAMLH0A0HYM2,5.06,5.06,5.06,5.06,0
2013-01-04,BAMLH0A0HYM2,5.04,5.04,5.04,5.04,0
2013-01-07,BAMLH0A0HYM2,5.02,5.02,5.02,5.02,0
2013-01-08,BAMLH0A0HYM2,5.02,5.02,5.02,5.02,0
2013-01-09,BAMLH0A0HYM2,4.99,4.99,4.99,4.99,0
2013-01-10,BAMLH0A0HYM2,4.94,4.94,4.94,4.94,0
2013-01-11,BAMLH0A0HYM2,4.93,4.93,4.93,4.93,0
2013-01-14,BAMLH0A0HYM2,4.91,4.91,4.91,4.91,0
2013-01-15,BAMLH0A0HYM2,4.96,4.96,4.96,4.96,0
2013-01-16,BAMLH0A0HYM2,4.95,4.95,4.95,4.95,0
2013-01-17,BAMLH0A0HYM2,4.88,4.88,4.88,4.88,0
2013-01-18,BAMLH0A0HYM2,4.89,4.89,4.89,4.89,0
2013-01-21,BAMLH0A0HYM2,4.88,4.88,4.88,4.88,0
2013-01-22,BAMLH0A0HYM2,4.88,4.88,4.88,4.88,0
2013-01-23,BAMLH0A0HYM2,4.85,4.85,4.85,4.85,0
2013-01-24,BAMLH0A0HYM2,4.82,4.82,4.82,4.82,0
2013-01-25,BAMLH0A0HYM2,4.73,4.73,4.73,4.73,0
2013-01-28,BAMLH0A0HYM2,4.72,4.72,4.72,4.72,0
2013-01-29,BAMLH0A0HYM2,4.78,4.78,4.78,4.78,0
2013-01-30,BAMLH0A0HYM2,4.84,4.84,4.84,4.84,0
2013-01-31,BAMLH0A0HYM2,4.95,4.95,4.95,4.95,0
2013-02-01,BAMLH0A0HYM2,4.94,4.94,4.94,4.94,0
2013-02-04,BAMLH0A0HYM2,5.01,5.01,5.01,5.01,0
2013-02-05,BAMLH0A0HYM2,5.01,5.01,5.01,5.01,0
2013-02-06,BAMLH0A0HYM2,5.04,5.04,5.04,5.04,0
2013-02-07,BAMLH0A0HYM2,5.08,5.08,5.08,5.08,0
2013-02-08,BAMLH0A0HYM2,5.08,5.08,5.08,5.08,0
2013-02-11,BAMLH0A0HYM2,5.06,5.06,5.06,5.06,0
